student_id,attendance,marks,assignment,lms,risk_score,risk_label
4762,77,61,36,22,41.5,Medium
4763,66,67,66,84,31.9,Medium
4764,52,42,89,28,46,Medium
4765,55,32,68,62,48.6,Medium
4766,59,94,44,42,35.2,Medium
4767,58,74,85,46,33,Medium
4768,82,61,57,46,32.9,Medium
4769,42,85,90,37,36,Medium
4770,56,62,63,74,39,Medium
4771,96,98,37,36,21.2,Low
4772,51,71,71,86,35.5,Medium
4773,75,81,93,73,19.8,Low
4774,49,85,36,45,43.2,Medium
4775,97,84,48,55,20.9,Low
4776,49,72,36,49,46.7,Medium
4777,70,58,72,80,32.2,Medium
4778,62,66,32,92,39.8,Medium
4779,82,30,79,28,39.6,Medium
4780,60,78,68,56,33.4,Medium
4781,81,73,41,58,31.7,Medium
4782,59,75,57,22,40.3,Medium
4783,44,32,77,63,51.1,Medium
4784,86,47,52,40,37.1,Medium
4785,55,64,91,96,31,Medium
4786,73,43,44,21,47,Medium
4787,40,30,40,77,59.3,Medium
4788,87,93,33,71,23.6,Low
4789,55,51,89,44,40.5,Medium
4790,53,72,64,94,35,Medium
4791,49,90,57,53,36.7,Medium
4792,89,85,69,58,19.3,Low
4793,82,40,32,39,44.9,Medium
4794,50,92,65,67,32.7,Medium
4795,89,86,93,38,16.2,Low
4796,79,56,54,40,36.8,Medium
4797,74,60,59,54,35.2,Medium
4798,79,57,78,62,29.5,Low
4799,88,65,44,36,32.9,Medium
4800,84,60,85,41,27.3,Low
4801,84,93,30,42,28.3,Low
4802,82,35,43,54,42.7,Medium
4803,41,72,79,40,42.2,Medium
4804,48,68,55,37,45.7,Medium
4805,40,74,72,48,42.6,Medium
4806,51,38,94,22,47.2,Medium
4807,66,84,88,43,26.5,Low
4808,70,41,35,49,47.8,Medium
4809,83,72,38,81,29.5,Low
4810,82,34,85,29,37.1,Medium
4811,59,76,96,96,24.8,Low
4812,61,59,32,86,42.9,Medium
4813,87,45,67,79,30.4,Medium
4814,41,93,99,84,27.5,Low
4815,98,79,90,76,11.5,Low
4816,58,87,52,85,31.8,Medium
4817,68,77,72,99,25.4,Low
4818,51,60,88,55,38.5,Medium
4819,99,76,95,41,14.5,Low
4820,89,37,30,26,44.7,Medium
4821,92,74,96,58,16,Low
4822,79,74,58,56,29,Low
4823,49,46,67,93,43.9,Medium
4824,64,42,33,40,51.2,Medium
4825,44,61,73,72,42.3,Medium
4826,66,62,81,45,34.3,Medium
4827,92,48,75,40,29.8,Low
4828,83,91,98,59,14,Low
4829,94,51,62,28,31.9,Medium
4830,61,80,47,88,33.4,Medium
4831,54,87,57,31,37.8,Medium
4832,69,89,60,57,28,Low
4833,41,55,55,38,52.3,Medium
4834,54,80,45,56,39.8,Medium
4835,40,39,86,63,48.8,Medium
4836,55,40,57,99,44.7,Medium
4837,73,69,86,78,25.1,Low
4838,72,49,35,26,46.9,Medium
4839,91,87,91,50,14.3,Low
4840,77,58,60,87,31.1,Medium
4841,45,99,31,33,42.8,Medium
4842,70,72,64,85,29.1,Low
4843,94,88,43,38,23.6,Low
4844,81,74,69,54,26.2,Low
4845,87,50,81,96,24.4,Low
4846,90,66,92,53,20.5,Low
4847,98,90,64,66,14.4,Low
4848,49,86,75,23,37.3,Medium
4849,93,43,61,33,34.4,Medium
4850,47,89,80,47,33.8,Medium
4851,70,79,32,61,35.8,Medium
4852,61,60,62,55,39.7,Medium
4853,70,77,46,36,36.1,Medium
4854,81,32,45,26,46.4,Medium
4855,48,38,77,45,49.5,Medium
4856,41,97,59,88,33.9,Medium
4857,85,45,71,92,29.1,Low
4858,61,73,79,35,34.4,Medium
4859,48,77,75,37,39,Medium
4860,97,81,45,34,24.5,Low
4861,85,32,75,25,38.9,Medium
4862,89,87,71,88,15.3,Low
4863,92,35,87,91,26.2,Low
4864,40,45,56,90,50.3,Medium
4865,67,59,36,46,43.7,Medium
4866,90,35,38,23,43.6,Medium
4867,88,61,35,51,34.4,Medium
4868,65,40,72,35,44.1,Medium
4869,69,49,65,63,38.4,Medium
4870,47,42,98,67,42.3,Medium
4871,66,91,43,87,29,Low
4872,71,65,57,83,32.4,Medium
4873,54,70,89,73,32.3,Medium
4874,97,87,64,70,15.3,Low
4875,59,96,88,36,26.4,Low
4876,48,92,83,89,27.7,Low
4877,79,76,81,80,21.4,Low
4878,69,43,30,75,46,Medium
4879,63,49,34,61,47.2,Medium
4880,53,64,56,81,40.3,Medium
4881,80,44,92,81,28.3,Low
4882,41,70,53,33,48.7,Medium
4883,65,64,50,20,42.8,Medium
4884,64,96,83,70,22,Low
4885,70,75,53,34,35.5,Medium
4886,81,30,81,98,32.6,Medium
4887,56,51,68,86,40.1,Medium
4888,51,78,84,70,32.4,Medium
4889,79,64,57,70,30.8,Medium
4890,47,52,93,95,37.5,Medium
4891,78,54,45,74,36.2,Medium
4892,61,95,61,35,31.4,Medium
4893,64,98,89,29,24.3,Low
4894,77,90,33,40,31.6,Medium
4895,83,50,47,30,39.4,Medium
4896,99,57,44,62,28.3,Low
4897,76,52,30,22,45.8,Medium
4898,72,90,51,65,27.5,Low
4899,49,63,33,83,46.6,Medium
4900,89,46,98,35,27.5,Low
4901,80,93,32,52,28.5,Low
4902,56,73,81,73,32.2,Medium
4903,75,55,35,80,38.5,Medium
4904,95,45,71,94,24.9,Low
4905,43,30,51,27,60.9,High
4906,79,81,38,51,31.4,Medium
4907,77,59,77,48,31.3,Medium
4908,98,61,98,48,18.1,Low
4909,43,62,44,49,50.5,Medium
4910,80,90,57,34,26.2,Low
4911,98,32,69,59,31.5,Medium
4912,75,43,60,25,42.6,Medium
4913,41,42,78,54,50,Medium
4914,43,59,73,50,45.5,Medium
4915,51,58,52,62,45.6,Medium
4916,43,75,50,27,47.6,Medium
4917,86,41,57,94,32.5,Medium
4918,99,81,66,43,18.6,Low
4919,52,45,34,51,53.8,Medium
4920,72,91,37,91,27.4,Low
4921,79,31,30,38,49.3,Medium
4922,90,50,72,46,30,Low
4923,40,59,87,87,40.2,Medium
4924,94,56,75,75,23.1,Low
4925,94,51,57,36,32.1,Medium
4926,87,66,72,42,26.8,Low
4927,63,36,67,81,42.5,Medium
4928,47,31,94,20,51.1,Medium
4929,99,99,46,82,13.3,Low
4930,41,48,63,25,54.1,Medium
4931,74,59,61,76,32.9,Medium
4932,53,83,65,49,36,Medium
4933,96,68,50,26,28.6,Low
4934,70,62,87,77,28.3,Low
4935,61,30,78,59,45.1,Medium
4936,57,39,76,60,44.3,Medium
4937,63,45,33,90,45.7,Medium
4938,75,71,56,34,34.1,Medium
4939,73,50,78,26,37.6,Medium
4940,46,93,79,33,34.6,Medium
4941,64,93,52,66,29.5,Low
4942,74,92,60,57,25.1,Low
4943,95,38,54,35,36.3,Medium
4944,80,96,87,76,14.2,Low
4945,97,51,69,80,24.1,Low
4946,78,66,67,28,32.8,Medium
4947,49,45,36,31,56.6,Medium
4948,64,78,90,58,27.2,Low
4949,69,86,40,86,30,Low
4950,45,52,33,23,57.5,Medium
4951,88,87,86,53,16.2,Low
4952,88,85,91,88,12.3,Low
4953,65,92,40,77,30.7,Medium
4954,44,34,42,53,58.5,Medium
4955,86,39,47,24,42.1,Medium
4956,78,81,52,58,28.3,Low
4957,40,77,91,92,33.5,Medium
4958,99,31,43,69,35.6,Medium
4959,54,39,84,65,43.4,Medium
4960,49,38,60,91,47.9,Medium
4961,76,57,89,63,28.4,Low
4962,87,77,45,91,24,Low
4963,90,34,40,31,42.7,Medium
4964,68,94,69,59,24.9,Low
4965,55,93,37,81,34.6,Medium
4966,42,31,69,79,52.2,Medium
4967,76,76,87,32,26.2,Low
4968,47,70,82,95,34.3,Medium
4969,57,97,55,69,30.2,Medium
4970,71,58,47,46,40.2,Medium
4971,83,60,48,30,36.2,Medium
4972,81,99,47,44,24.1,Low
4973,55,90,68,46,32.8,Medium
4974,68,65,32,59,41,Medium
4975,94,97,47,95,14.4,Low
4976,92,44,98,66,23.8,Low
4977,94,31,80,65,30.6,Medium
4978,82,37,80,73,32.8,Medium
4979,96,44,43,56,34.2,Medium
4980,71,76,31,47,37.9,Medium
4981,62,49,31,38,50.5,Medium
4982,97,38,93,76,23.6,Low
4983,90,39,56,44,36.7,Medium
4984,63,81,79,20,32.7,Medium
4985,44,67,81,73,38.8,Medium
4986,40,71,61,56,44.9,Medium
4987,57,76,42,30,43,Medium
4988,46,31,45,69,56.4,Medium
4989,44,37,37,43,59.6,Medium
4990,51,50,64,89,42.9,Medium
4991,72,91,97,67,17.8,Low
4992,56,52,41,37,50.1,Medium
4993,42,35,89,65,48.4,Medium
4994,98,67,71,69,19.6,Low
4995,50,66,56,49,44.1,Medium
4996,79,81,40,25,33.6,Medium
4997,78,66,76,83,25.5,Low
4998,94,83,95,66,11.9,Low
4999,79,76,38,59,32.1,Medium
5000,95,57,79,90,20.1,Low
5001,40,62,99,90,36.6,Medium
5002,49,38,46,91,50.7,Medium
5003,51,97,71,99,26.4,Low
5004,84,71,98,94,16.1,Low
5005,92,73,78,82,17.5,Low
5006,57,52,40,23,51.3,Medium
5007,76,47,75,41,36.4,Medium
5008,81,43,74,51,34.8,Medium
5009,87,87,52,86,20.1,Low
5010,45,32,67,41,54.9,Medium
5011,81,85,92,50,18.7,Low
5012,88,56,76,29,29.9,Low
5013,78,90,79,70,19,Low
5014,76,46,44,64,40.6,Medium
5015,44,37,99,31,48.4,Medium
5016,99,43,44,66,32.1,Medium
5017,89,82,73,44,20.8,Low
5018,51,65,99,33,37,Medium
5019,79,57,77,96,26.3,Low
5020,69,83,41,85,30.8,Medium
5021,83,77,45,28,31.9,Medium
5022,85,54,77,41,30.3,Medium
5023,51,77,70,20,40.5,Medium
5024,82,83,85,69,18.4,Low
5025,72,78,98,27,25.5,Low
5026,41,53,95,72,41.5,Medium
5027,84,41,48,50,39.5,Medium
5028,87,82,37,46,28.6,Low
5029,74,86,65,48,26.8,Low
5030,82,53,81,78,27.3,Low
5031,82,40,72,97,31.1,Medium
5032,84,94,31,57,26.3,Low
5033,50,58,75,87,38.9,Medium
5034,82,45,50,36,40.1,Medium
5035,80,36,51,84,38.6,Medium
5036,86,76,98,61,17.1,Low
5037,79,77,64,72,25.3,Low
5038,55,97,53,40,34.3,Medium
5039,85,93,62,44,21.3,Low
5040,66,53,57,36,42.7,Medium
5041,81,80,52,23,30.9,Medium
5042,80,41,56,82,36.3,Medium
5043,84,93,30,85,24,Low
5044,88,79,87,20,21.7,Low
5045,56,87,32,89,36.2,Medium
5046,83,59,74,29,31.4,Medium
5047,68,39,86,36,40.3,Medium
5048,40,94,44,37,43.3,Medium
5049,84,55,51,98,29.9,Low
5050,42,50,95,80,41.2,Medium
5051,62,69,67,89,32.2,Medium
5052,64,37,91,71,38,Medium
5053,84,83,41,39,29.4,Low
5054,59,38,56,84,45.4,Medium
5055,70,82,46,45,33.7,Medium
5056,53,44,67,51,47.1,Medium
5057,47,70,57,91,39.7,Medium
5058,59,61,74,23,41,Medium
5059,75,41,31,74,44.1,Medium
5060,93,62,41,25,33.5,Medium
5061,93,94,38,96,17.4,Low
5062,69,51,35,25,47.6,Medium
5063,60,60,93,33,36.1,Medium
5064,48,88,63,32,38.6,Medium
5065,50,44,50,30,53.8,Medium
5066,81,81,74,65,22,Low
5067,74,45,94,59,32.2,Medium
5068,86,70,49,44,30.4,Medium
5069,51,93,95,29,29.8,Low
5070,48,32,55,62,54,Medium
5071,93,95,91,69,9.2,Low
5072,95,63,46,34,30.5,Medium
5073,61,38,89,36,42.8,Medium
5074,92,86,34,93,21.3,Low
5075,44,84,87,84,31.4,Medium
5076,87,34,47,22,43.4,Medium
5077,47,63,36,41,51,Medium
5078,96,91,34,78,19.7,Low
5079,96,75,94,33,17,Low
5080,61,50,77,47,40.5,Medium
5081,62,63,73,72,34.5,Medium
5082,46,64,40,76,46.8,Medium
5083,59,68,74,32,38,Medium
5084,83,99,89,28,16.5,Low
5085,46,95,31,88,38.1,Medium
5086,72,30,94,75,35.9,Medium
5087,99,81,87,99,8.8,Low
5088,77,70,55,23,34.9,Medium
5089,62,93,75,24,29.9,Low
5090,81,98,44,75,21.9,Low
5091,61,41,38,25,53.2,Medium
5092,92,60,93,93,17.3,Low
5093,51,53,77,76,40.7,Medium
5094,83,92,73,27,21.9,Low
5095,43,85,86,89,31.2,Medium
5096,72,56,71,53,34.9,Medium
5097,69,43,46,67,43.6,Medium
5098,61,73,39,95,36.4,Medium
5099,57,49,57,40,47.1,Medium
5100,45,39,61,30,55.1,Medium
5101,87,38,80,36,34.2,Medium
5102,67,94,73,34,27,Low
5103,41,78,97,39,36.9,Medium
5104,73,66,87,90,24.6,Low
5105,80,71,96,93,18.2,Low
5106,83,43,56,39,38.8,Medium
5107,79,32,74,86,35.4,Medium
5108,97,61,78,60,21.3,Low
5109,83,31,96,36,34.7,Medium
5110,91,38,55,31,38.1,Medium
5111,77,74,60,93,25.7,Low
5112,70,54,87,44,34,Medium
5113,58,97,45,74,31.3,Medium
5114,94,73,99,32,17.5,Low
5115,55,79,59,72,35.3,Medium
5116,91,90,63,56,18.4,Low
5117,85,34,71,78,33.8,Medium
5118,80,70,71,33,29.5,Low
5119,69,64,99,20,31.4,Medium
5120,44,30,53,30,59.8,Medium
5121,96,54,46,70,29.2,Low
5122,88,59,35,73,32.8,Medium
5123,96,80,44,62,22.6,Low
5124,82,72,60,50,28.6,Low
5125,60,97,36,90,30.7,Medium
5126,56,77,46,27,42.6,Medium
5127,93,65,70,94,19.9,Low
5128,61,91,80,57,26.6,Low
5129,42,68,76,25,45.1,Medium
5130,60,62,96,41,34.1,Medium
5131,85,38,39,98,37,Medium
5132,96,81,75,45,17.8,Low
5133,64,64,98,30,32.6,Medium
5134,83,59,86,22,29.7,Low
5135,60,84,83,87,25.5,Low
5136,85,73,92,44,21.3,Low
5137,55,94,43,24,38.8,Medium
5138,73,98,87,99,14.1,Low
5139,64,60,43,85,39.3,Medium
5140,64,96,58,95,24.5,Low
5141,80,50,77,81,29.5,Low
5142,67,75,59,69,32,Medium
5143,43,51,77,81,44,Medium
5144,59,80,35,42,41.2,Medium
5145,52,69,91,86,31.7,Medium
5146,90,48,65,66,30,Low
5147,84,86,60,48,23.8,Low
5148,50,68,99,41,35.7,Medium
5149,49,39,53,20,56.1,Medium
5150,68,72,61,97,29.3,Low
5151,93,36,74,50,32.2,Medium
5152,86,90,77,24,20.8,Low
5153,71,34,59,46,45,Medium
5154,63,79,33,33,41.2,Medium
5155,53,63,58,76,40.7,Medium
5156,45,32,73,58,52,Medium
5157,85,60,64,76,27.6,Low
5158,80,31,86,83,33.2,Medium
5159,47,99,67,74,30.7,Medium
5160,81,62,89,55,25.7,Low
5161,86,60,72,80,25.2,Low
5162,56,76,83,94,28.8,Low
5163,90,59,53,55,30.2,Medium
5164,79,73,41,29,35.4,Medium
5165,75,95,86,85,15.8,Low
5166,82,62,75,26,31,Medium
5167,68,73,56,31,36.6,Medium
5168,93,37,43,95,33.6,Medium
5169,57,68,71,77,34.9,Medium
5170,77,76,69,78,24.8,Low
5171,41,33,38,59,60.2,High
5172,57,44,65,88,42.2,Medium
5173,70,41,89,61,35.8,Medium
5174,74,36,91,78,33.6,Medium
5175,92,45,56,40,34.5,Medium
5176,43,49,45,59,53.2,Medium
5177,73,30,84,52,39.8,Medium
5178,83,66,68,62,27.2,Low
5179,65,89,66,52,28.9,Low
5180,41,68,87,35,42.3,Medium
5181,74,56,87,97,26.5,Low
5182,96,31,85,81,27.2,Low
5183,89,85,92,72,13.3,Low
5184,79,61,52,31,36.6,Medium
5185,80,39,95,57,31.6,Medium
5186,58,36,61,76,46.2,Medium
5187,81,36,52,99,36.5,Medium
5188,94,89,96,97,6.8,Low
5189,61,43,42,24,51.9,Medium
5190,87,91,90,34,16.5,Low
5191,68,55,91,53,32.8,Medium
5192,41,31,37,29,64,High
5193,81,57,88,38,29.1,Low
5194,78,52,98,95,24.1,Low
5195,52,88,58,46,36.6,Medium
5196,55,36,30,25,58.7,Medium
5197,68,36,38,58,48.6,Medium
5198,65,93,94,27,24.6,Low
5199,99,68,36,27,30.1,Medium
5200,90,88,90,49,14.7,Low
5201,93,58,96,98,16.4,Low
5202,62,90,79,30,29.4,Low
5203,67,55,41,36,44.9,Medium
5204,53,34,52,77,50.5,Medium
5205,73,78,32,27,38.3,Medium
5206,54,36,73,83,44.7,Medium
5207,93,74,75,97,15.9,Low
5208,48,58,54,30,49.6,Medium
5209,44,79,49,47,44.2,Medium
5210,86,36,78,81,31.1,Medium
5211,94,72,43,63,25.9,Low
5212,61,77,56,62,35.1,Medium
5213,85,67,30,67,33.2,Medium
5214,68,87,91,26,25.9,Low
5215,62,70,67,89,31.9,Medium
5216,54,96,40,89,32.7,Medium
5217,40,76,59,81,41.3,Medium
5218,90,42,47,35,38.5,Medium
5219,77,71,38,74,32.9,Medium
5220,94,49,78,85,23.6,Low
5221,90,36,73,23,36.3,Medium
5222,49,42,48,62,52,Medium
5223,73,60,63,65,33.7,Medium
5224,92,90,83,24,17.2,Low
5225,80,90,34,70,27.2,Low
5226,80,94,90,42,17.6,Low
5227,91,93,78,55,14.6,Low
5228,47,42,30,95,53.1,Medium
5229,66,86,70,80,25.8,Low
5230,69,38,67,85,39.1,Medium
5231,90,53,47,72,31.5,Medium
5232,97,33,73,89,27.8,Low
5233,57,90,32,90,34.8,Medium
5234,50,94,99,81,23.9,Low
5235,83,49,91,24,31.5,Medium
5236,73,34,90,92,33.4,Medium
5237,41,62,46,98,46,Medium
5238,78,92,57,24,27.4,Low
5239,59,50,98,99,31.9,Medium
5240,69,93,46,52,30.1,Medium
5241,46,74,32,66,46.4,Medium
5242,45,56,90,24,44.8,Medium
5243,44,30,92,72,47.8,Medium
5244,42,40,40,25,60.7,High
5245,95,70,41,67,26.1,Low
5246,80,32,54,57,41.9,Medium
5247,80,84,64,73,22.7,Low
5248,56,31,58,23,54.4,Medium
5249,47,37,45,58,55.3,Medium
5250,80,49,61,64,34.7,Medium
5251,64,87,65,80,27.3,Low
5252,63,89,93,81,21.4,Low
5253,92,65,59,38,28.1,Low
5254,98,51,47,54,30.7,Medium
5255,62,36,67,24,48.6,Medium
5256,81,83,38,36,31.5,Medium
5257,46,96,34,84,37.6,Medium
5258,96,71,71,54,20.7,Low
5259,54,98,77,22,31.4,Medium
5260,91,60,81,81,21.3,Low
5261,79,36,91,80,31.4,Medium
5262,64,63,62,27,40.4,Medium
5263,71,78,51,58,32.2,Medium
5264,60,71,87,25,34.8,Medium
5265,58,98,73,72,25.6,Low
5266,75,84,99,27,22.3,Low
5267,72,87,57,93,24.4,Low
5268,60,79,96,62,26.9,Low
5269,64,53,60,37,42.8,Medium
5270,72,52,46,52,41.2,Medium
5271,67,60,73,42,36.4,Medium
5272,84,98,88,58,13.6,Low
5273,98,75,98,96,9.1,Low
5274,76,99,62,49,22.6,Low
5275,58,84,42,26,40.6,Medium
5276,62,74,41,66,38.2,Medium
5277,74,66,30,38,40.8,Medium
5278,71,49,87,59,33.6,Medium
5279,90,53,83,97,21.8,Low
5280,58,64,66,33,41.1,Medium
5281,54,53,72,46,43.5,Medium
5282,47,74,59,58,41.4,Medium
5283,51,77,51,78,38.5,Medium
5284,50,75,32,36,47.5,Medium
5285,97,56,94,80,17.6,Low
5286,98,51,62,92,23.9,Low
5287,78,68,37,31,37.9,Medium
5288,81,53,93,71,26,Low
5289,62,68,84,33,34.7,Medium
5290,40,32,48,20,62.8,High
5291,74,57,44,76,36.9,Medium
5292,57,44,57,30,49.6,Medium
5293,82,66,58,60,29.8,Low
5294,92,82,71,40,20.4,Low
5295,46,95,52,41,38.6,Medium
5296,43,36,57,66,54,Medium
5297,80,33,96,55,33.4,Medium
5298,99,69,77,40,20.3,Low
5299,67,51,83,69,34.4,Medium
5300,52,66,99,38,35.8,Medium
5301,79,68,97,64,22.2,Low
5302,61,71,61,65,35.6,Medium
5303,65,85,77,61,27,Low
5304,40,77,77,59,39.6,Medium
5305,83,81,87,93,15.8,Low
5306,74,31,96,60,35.9,Medium
5307,41,70,40,99,44.7,Medium
5308,88,98,79,44,15.2,Low
5309,83,52,55,85,31.7,Medium
5310,77,52,81,41,33.3,Medium
5311,86,47,61,23,37,Medium
5312,83,51,81,44,30.9,Medium
5313,65,91,60,67,28,Low
5314,63,44,33,80,47,Medium
5315,82,65,96,63,22.2,Low
5316,91,71,91,86,15.5,Low
5317,44,41,51,31,56.8,Medium
5318,92,96,97,60,9,Low
5319,47,63,47,69,46,Medium
5320,69,40,64,85,39.1,Medium
5321,41,75,76,94,36.5,Medium
5322,63,96,78,45,25.9,Low
5323,63,76,31,24,43.4,Medium
5324,64,35,49,27,51.4,Medium
5325,65,83,62,89,27.8,Low
5326,45,88,68,62,35.8,Medium
5327,62,40,69,63,43.1,Medium
5328,89,46,60,49,33.7,Medium
5329,56,46,51,33,50.3,Medium
5330,71,38,47,30,47.8,Medium
5331,88,32,79,71,32.3,Medium
5332,40,59,84,88,40.7,Medium
5333,90,45,82,45,29.6,Low
5334,43,47,33,53,56.8,Medium
5335,73,87,87,93,18,Low
5336,71,35,93,51,37.4,Medium
5337,46,42,36,63,55.5,Medium
5338,92,52,61,30,32.4,Medium
5339,40,58,44,88,49,Medium
5340,48,36,42,50,56.6,Medium
5341,64,51,62,81,38.6,Medium
5342,46,81,79,50,36.5,Medium
5343,51,53,97,57,38.6,Medium
5344,44,46,69,30,51.8,Medium
5345,93,85,77,30,18.9,Low
5346,77,39,62,82,36.9,Medium
5347,47,67,73,50,41.5,Medium
5348,95,97,81,41,12.6,Low
5349,65,62,71,80,33.2,Medium
5350,91,85,71,79,16,Low
5351,82,82,76,74,20,Low
5352,45,71,41,50,47.5,Medium
5353,77,68,76,61,27.5,Low
5354,44,98,44,69,37.3,Medium
5355,82,47,79,92,28.1,Low
5356,97,56,92,68,19.2,Low
5357,52,52,44,21,52.7,Medium
5358,56,99,55,35,33.4,Medium
5359,97,45,46,90,29.5,Low
5360,45,50,90,98,39.2,Medium
5361,53,34,95,59,43.7,Medium
5362,51,52,41,63,49.5,Medium
5363,62,32,48,49,51.1,Medium
5364,82,40,62,99,32.9,Medium
5365,79,91,33,84,26.1,Low
5366,40,95,47,34,42.7,Medium
5367,64,94,50,22,34,Medium
5368,88,56,75,91,23.9,Low
5369,67,53,91,58,33.3,Medium
5370,95,36,34,79,36.5,Medium
5371,70,57,53,72,37.1,Medium
5372,64,41,84,30,42.3,Medium
5373,68,49,82,91,32.6,Medium
5374,64,80,48,45,36.3,Medium
5375,70,92,68,63,24.5,Low
5376,97,82,47,48,22.4,Low
5377,92,40,49,30,38.4,Medium
5378,86,85,86,52,17.7,Low
5379,72,79,44,86,30.1,Medium
5380,86,73,89,61,19.8,Low
5381,75,38,35,76,44,Medium
5382,62,97,87,76,21.1,Low
5383,87,47,68,82,29.3,Low
5384,48,95,69,74,31.1,Medium
5385,43,89,36,92,39.7,Medium
5386,76,89,75,34,24.5,Low
5387,92,45,90,86,23.1,Low
5388,54,99,73,46,29.5,Low
5389,76,75,52,26,34.1,Medium
5390,99,65,41,63,26.4,Low
5391,57,54,39,98,43.4,Medium
5392,99,76,97,21,16.1,Low
5393,59,49,79,94,36.5,Medium
5394,64,39,75,69,40.8,Medium
5395,64,79,90,57,27,Low
5396,75,43,44,68,41.5,Medium
5397,90,59,74,38,27.7,Low
5398,41,70,76,69,40.5,Medium
5399,52,45,75,97,41,Medium
5400,60,54,49,40,46,Medium
5401,47,89,94,23,33.4,Medium
5402,62,74,48,44,39,Medium
5403,84,90,33,59,26.9,Low
5404,96,81,54,27,23.8,Low
5405,55,86,39,88,35.6,Medium
5406,72,76,39,25,38.1,Medium
5407,73,89,66,87,22.2,Low
5408,53,99,49,53,34,Medium
5409,41,50,49,45,54.3,Medium
5410,43,60,55,42,49.6,Medium
5411,79,90,50,83,23.1,Low
5412,96,50,96,50,22.4,Low
5413,76,71,64,26,32.9,Medium
5414,78,31,55,94,39.1,Medium
5415,67,87,41,31,35.8,Medium
5416,98,97,94,50,7.9,Low
5417,74,96,62,78,21.4,Low
5418,85,45,82,64,29.7,Low
5419,78,78,30,67,32.7,Medium
5420,87,31,89,59,32.2,Medium
5421,65,74,87,80,26.4,Low
5422,56,78,37,34,43.4,Medium
5423,88,36,64,61,35.1,Medium
5424,90,48,55,79,30.7,Medium
5425,49,62,48,75,44.7,Medium
5426,65,69,88,58,29.9,Low
5427,40,53,89,89,41.4,Medium
5428,55,56,31,70,48,Medium
5429,93,96,51,53,18.5,Low
5430,56,35,98,65,41,Medium
5431,82,69,38,20,36.9,Medium
5432,76,43,91,73,31.2,Medium
5433,47,79,94,86,30.1,Medium
5434,63,47,89,53,37.6,Medium
5435,89,87,63,93,16.4,Low
5436,80,30,78,27,40.7,Medium
5437,78,68,41,83,31.9,Medium
5438,85,58,55,42,33.4,Medium
5439,77,84,76,87,20.1,Low
5440,89,60,45,20,35.4,Medium
5441,77,88,54,60,26,Low
5442,44,94,99,20,32.4,Medium
5443,74,82,77,36,26.8,Low
5444,62,66,51,50,40.2,Medium
5445,98,86,31,47,24.1,Low
5446,89,32,92,26,33.8,Medium
5447,70,36,86,51,38.9,Medium
5448,99,57,48,87,25,Low
5449,73,39,71,51,39.8,Medium
5450,67,92,48,60,30,Low
5451,47,67,33,82,46.3,Medium
5452,53,47,55,82,45.5,Medium
5453,65,83,64,36,32.7,Medium
5454,77,63,89,27,29.8,Low
5455,71,90,74,34,26.4,Low
5456,76,72,57,26,34,Medium
5457,98,74,53,75,20.5,Low
5458,89,52,96,43,25.3,Low
5459,87,66,63,95,23.3,Low
5460,93,36,52,64,35.2,Medium
5461,79,59,49,88,32.1,Medium
5462,48,62,92,97,34.1,Medium
5463,58,37,79,23,47.6,Medium
5464,60,46,82,74,38.4,Medium
5465,65,40,82,48,40.8,Medium
5466,79,49,93,55,29.6,Low
5467,69,66,90,97,24.9,Low
5468,42,90,55,81,37.1,Medium
5469,80,68,33,46,36.4,Medium
5470,90,90,32,70,23.6,Low
5471,57,54,37,54,48.2,Medium
5472,80,54,44,82,34.8,Medium
5473,79,74,57,47,30.1,Medium
5474,73,51,30,50,44.5,Medium
5475,43,59,45,45,51.6,Medium
5476,66,71,45,73,36,Medium
5477,93,50,83,86,22.6,Low
5478,87,79,72,58,21.3,Low
5479,64,65,64,32,38.9,Medium
5480,89,57,61,95,25.6,Low
5481,70,71,38,37,39.4,Medium
5482,91,96,37,48,22.6,Low
5483,97,60,79,92,18.2,Low
5484,41,46,73,89,46.3,Medium
5485,82,44,73,96,29.8,Low
5486,58,56,97,74,33.2,Medium
5487,47,42,66,76,47.8,Medium
5488,83,89,94,46,16.7,Low
5489,45,71,87,75,35.8,Medium
5490,98,44,50,97,27.9,Low
5491,80,53,35,67,38.4,Medium
5492,77,66,81,86,24.6,Low
5493,59,86,52,78,32.4,Medium
5494,74,62,81,20,33.6,Medium
5495,61,93,61,72,28.3,Low
5496,76,35,63,87,37.8,Medium
5497,64,90,62,42,30.8,Medium
5498,70,65,67,41,35,Medium
5499,41,68,73,80,40.6,Medium
5500,40,89,57,64,39.5,Medium
5501,64,55,67,65,38,Medium
5502,85,73,59,75,24.8,Low
5503,87,54,41,95,31.3,Medium
5504,96,56,55,82,25.6,Low
5505,44,39,79,43,50.6,Medium
5506,40,92,80,28,37.6,Medium
5507,76,77,69,92,23.5,Low
5508,90,86,58,24,24.2,Low
5509,95,44,52,67,31.7,Medium
5510,60,89,71,24,32.7,Medium
5511,44,84,99,91,28.3,Low
5512,45,64,58,38,47.4,Medium
5513,54,91,88,20,31.5,Medium
5514,62,68,31,66,42,Medium
5515,55,43,45,47,51.4,Medium
5516,59,42,47,34,51,Medium
5517,52,99,40,31,38.4,Medium
5518,79,52,75,78,30,Low
